Roche CV	GO term name	GO term ID
---	beta-1,4-mannosyltransferase activity
---	beta-2 adrenergic receptor binding
---	beta-2-microglobulin binding
---	beta-3 adrenergic receptor binding
---	beta-6-sulfate-N-acetylglucosaminidase activity
---	beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-D-Glc binding
---	beta-D-fucosidase activity
---	beta-D-galactofuranose biosynthetic process
---	beta-D-galactofuranose catabolic process
---	beta-D-galactofuranose metabolic process
---	beta-L-Ara4N-lipid A biosynthetic process
---	beta-L-Ara4N-lipid A metabolic process
---	beta-L-arabinosidase activity
---	beta-L-rhamnosidase activity
---	beta-N-acetylgalactosaminidase activity
---	beta-N-acetylglucosaminidase activity
---	beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity
---	beta-N-acetylhexosaminidase activity
---	beta-adrenergic receptor activity
---	beta-agarase activity
---	beta-alanine transmembrane transporter activity
---	beta-alanine-pyruvate transaminase activity
---	beta-alanopine dehydrogenase activity
---	beta-alanyl-CoA ammonia-lyase activity
---	beta-alanyl-dopamine hydrolase activity
---	beta-alanyl-dopamine synthase activity
---	beta-alanyl-histamine hydrolase activity
---	beta-amylase activity
---	beta-amyloid binding
---	beta-amyrin synthase activity
---	beta-apiosyl-beta-glucosidase activity
---	beta-aspartyl-N-acetylglucosaminidase activity
---	beta-aspartyl-peptidase activity
---	beta-carotene 15,15'-monooxygenase activity
---	beta-carotene 3-hydroxylase activity
---	beta-carotene biosynthetic process
---	beta-carotene catabolic process
---	beta-carotene metabolic process
---	beta-caryophyllene biosynthetic process
---	beta-caryophyllene catabolic process
---	beta-caryophyllene metabolic process
---	beta-catenin binding
---	beta-catenin destruction complex
---	beta-catenin-TCF7L2 complex
---	beta-cryptoxanthin hydroxylase activity
---	beta-cyclopiazonate dehydrogenase activity
---	beta-diketone hydrolase activity
---	beta-endorphin binding
---	beta-endorphin receptor activity
---	beta-endorphin receptor binding
---	beta-fructofuranosidase activity
---	beta-galactofuranosidase activity
---	beta-galactosidase activity
---	beta-galactosidase complex
---	beta-galactosidase stabilization activity
---	beta-galactoside (CMP) alpha-2,3-sialyltransferase activity
---	beta-galactoside alpha-2,3-sialyltransferase activity
---	beta-galactoside alpha-2,6-sialyltransferase activity
---	beta-galactosyl-N-acetylglucosaminylgalactosylglucosyl-ceramide beta-1,3-acetylglucosaminyltransferase activity
---	beta-gentiobiose beta-glucosidase activity
---	beta-glucan transmembrane transporter activity
---	beta-glucan-transporting ATPase activity
---	beta-glucanase activity
---	beta-glucogallin O-galloyltransferase activity
---	beta-glucogallin-tetrakisgalloylglucose O-galloyltransferase activity
---	beta-glucosidase activity
---	beta-glucoside [arbutin-salicin-cellobiose] permease activity
---	beta-glucoside biosynthetic process
---	beta-glucoside catabolic process
---	beta-glucoside kinase activity
---	beta-glucoside metabolic process
---	beta-glucoside transmembrane transporter activity
---	beta-glucuronidase activity
---	beta-heterochromatin
---	beta-hydroxybutyrate transmembrane transporter activity
---	beta-ketoacyl-acyl-carrier-protein synthase II activity
---	beta-ketoacyl-acyl-carrier-protein synthase III activity
---	beta-ketoadipate pathway
---	beta-lactamase activity
---	beta-lysine 5,6-aminomutase activity
---	beta-mannosidase activity
---	beta-mannosylphosphodecaprenol-mannooligosaccharide 6-mannosyltransferase activity
---	beta-mitochondrial processing peptidase
---	beta-nitroacrylate reductase activity
---	beta-phosphoglucomutase activity
---	beta-primeverosidase activity
---	beta-pyrazolylalanine synthase activity
---	beta-ribofuranosylaminobenzene 5'-phosphate synthase activity
---	beta-sitosterol UDP-glucosyltransferase activity
---	beta-tubulin binding
---	beta-ureidopropionase activity
---	beta-zeacarotene biosynthetic process
---	beta-zeacarotene catabolic process
---	beta-zeacarotene metabolic process
---	beta1-adrenergic receptor activity
---	beta2-adrenergic receptor activity
---	beta3-adrenergic receptor activity
---	betaine aldehyde biosynthetic process
---	betaine aldehyde catabolic process
---	betaine aldehyde metabolic process
---	betaine reductase activity
---	betaine-aldehyde dehydrogenase activity
---	betaine-homocysteine S-methyltransferase activity
---	betaine-transporting ATPase activity
---	betaine/GABA:sodium symporter activity
---	bicarbonate binding
---	bicarbonate transmembrane transporter activity
---	bicarbonate transport
---	bicoid mRNA localization
---	bicyclic nitroimidazole catabolic process
---	bicyclic nitroimidazole metabolic process
---	bicyclogermacrene biosynthetic process
---	bicyclogermacrene catabolic process
---	bicyclogermacrene metabolic process
---	bicyclomycin transport
---	bicyclomycin transporter activity
---	bicyclomycin/sulfathiazole:hydrogen antiporter activity
---	bidentate ribonuclease III activity
---	bidirectional double-stranded viral DNA replication
---	bilateral process
---	bile acid binding
---	bile acid receptor activity
---	bile acid signaling pathway
---	bile acid transmembrane transporter activity
---	bile acid-exporting ATPase activity
---	bile acid:sodium symporter activity
---	bile-acid 7alpha-dehydratase activity
---	bile-acid 7alpha-dehydroxylase activity
---	bile-acid-CoA hydrolase activity
---	bile-salt sulfotransferase activity
---	bilirubin oxidase activity
---	bilirubin secondary active transmembrane transporter activity
---	bilirubin transmembrane transporter activity
---	bilirubin-glucuronoside glucuronosyltransferase activity
---	biliverdin reductase activity
---	binding
---	binding of sperm to zona pellucida
---	binding to mRNA cap
---	binding unfolded ER proteins
---	binding, bridging
---	bioactive lipid receptor activity
---	biochanin-A reductase activity
---	biofilm formation
---	biofilm matrix
---	biofilm matrix part
---	biofilm matrix surface
---	biological regulation
---	biological_process
---	bioluminescence
---	biomineral tissue development
---	biopterin transport
---	biopterin transporter activity
---	biosynthesis of substance in other organism involved in symbiotic interaction
---	biosynthetic process
---	biotin binding
---	biotin biosynthetic process
---	biotin carboxylase activity
---	biotin carboxylase complex
---	biotin import
---	biotin import into cell
---	biotin synthase activity
---	biotin transmembrane transporter activity
---	biotin transporter activity
---	biotin-CoA ligase activity
---	biotin-[acetyl-CoA-carboxylase] ligase activity
---	biotin-[methylcrotonoyl-CoA-carboxylase] ligase activity
---	biotin-[methylmalonyl-CoA-carboxytransferase] ligase activity
---	biotin-[propionyl-CoA-carboxylase (ATP-hydrolyzing)] ligase activity
---	biotin-[pyruvate-carboxylase] ligase activity
---	biotin-protein ligase activity
---	biotinidase activity
---	bipartite viral genome
---	biphenyl 2,3-dioxygenase activity
---	biphenyl catabolic process
---	biphenyl metabolic process
---	biphenyl synthase activity
---	biphenyl-2,3-diol 1,2-dioxygenase activity
---	bipolar cell growth
---	bipolar cellular bud site selection
---	bis(2-ethylhexyl)phthalate esterase activity
---	bis(4-chlorophenyl)acetate decarboxylase activity
---	bis(5'-adenosyl)-hexaphosphatase activity
---	bis(5'-adenosyl)-pentaphosphatase activity
---	bis(5'-adenosyl)-triphosphatase activity
---	bis(5'-nucleosidyl) oligophosphate biosynthetic process
---	bis(5'-nucleosidyl) oligophosphate catabolic process
---	bis(5'-nucleosidyl) oligophosphate metabolic process
---	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) activity
---	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity
---	bis(5'-nucleosyl)-tetraphosphatase activity
---	bis-gamma-glutamylcystine reductase activity
---	bisphenol A catabolic process
---	bisphenol A hydroxylase A activity
---	bisphenol A hydroxylase B activity
---	bisphosphoglycerate 2-phosphatase activity
---	bisphosphoglycerate 3-phosphatase activity
---	bisphosphoglycerate mutase activity
---	bisphosphoglycerate phosphatase activity
---	bisulfite reduction
---	bitter taste receptor activity
---	biuret amidohydrolase activity
---	blasticidin-S deaminase activity
---	bleb
---	bleb assembly
---	bleomycin hydrolase activity
---	blood circulation
---	blood coagulation factor activity
---	blood group antigen
---	blood microparticle
---	blood microparticle formation
---	blood vessel endothelial cell delamination
---	blood vessel endothelial cell delamination involved in blood vessel lumen ensheathment
---	blood vessel lumen ensheathment
---	blood-group-substance endo-1,4-beta-galactosidase activity
---	blue light photoreceptor activity
---	blue light signaling pathway
---	blue-sensitive opsin
---	body fluid secretion
---	bombesin receptor activity
---	bombesin receptor binding
---	bombesin receptor signaling pathway
---	bone sialoprotein binding
---	bontoxilysin activity
---	borate binding
---	borate efflux transmembrane transporter activity
---	borate transmembrane transporter activity
---	borate transport
---	borate uptake transmembrane transporter activity
---	border follicle cell delamination
---	border follicle cell migration
---	boss receptor activity
---	box C + D snoRNP protein
---	box C/D snoRNA 3'-end processing
---	box C/D snoRNA binding
---	box C/D snoRNA metabolic process
---	box C/D snoRNA processing
---	box C/D snoRNP complex
---	box H + ACA snoRNP protein
---	box H/ACA RNP complex
---	box H/ACA scaRNP complex
---	box H/ACA snoRNA 3'-end processing
---	box H/ACA snoRNA binding
---	box H/ACA snoRNA metabolic process
---	box H/ACA snoRNA processing
---	box H/ACA snoRNP complex
---	bract development
---	bract formation
---	bract morphogenesis
---	bradykinin biosynthetic process
---	bradykinin catabolic process
---	bradykinin receptor activity
---	bradykinin receptor binding
---	brahma complex
---	brain renin-angiotensin system
---	brain-derived neurotrophic factor binding
---	brain-derived neurotrophic factor receptor binding
---	brain-specific angiogenesis inhibitor activity
---	branch elongation involved in mammary gland duct branching
---	branch elongation involved in salivary gland morphogenesis
---	branch elongation involved in ureteric bud branching
---	branch fusion, open tracheal system
---	branched-chain acyl-CoA synthetase (ADP-forming) activity
---	branched-chain amino acid transmembrane transporter activity
---	branched-chain amino acid:2-keto-4-methylthiobutyrate aminotransferase activity
---	branched-chain amino acid:sodium symporter activity
---	branched-chain dodecylbenzene sulfonate monooxygenase activity
---	branched-chain-2-oxoacid decarboxylase activity
---	branched-chain-amino-acid transaminase activity
---	branched-dextran exo-1,2-alpha-glucosidase activity
---	branching involved in labyrinthine layer morphogenesis
---	branching involved in mammary gland cord morphogenesis
---	branching involved in mammary gland duct morphogenesis
---	branching involved in open tracheal system development
---	branching involved in prostate gland morphogenesis
---	branching involved in salivary gland morphogenesis
---	branching involved in ureteric bud morphogenesis
---	branching morphogenesis of an epithelial tube
---	brassinosteroid binding
---	brassinosteroid biosynthetic process
---	brassinosteroid catabolic process
---	brassinosteroid homeostasis
---	brassinosteroid mediated signaling pathway
---	brassinosteroid metabolic process
---	brassinosteroid sulfotransferase activity
---	brefeldin A esterase activity
---	brevianamide F biosynthetic process
---	brevianamide F catabolic process
---	brevianamide F metabolic process
---	bridge contact site
---	bromide peroxidase activity
---	bromoxynil metabolic process
---	bromoxynil nitrilase activity
---	brush border
---	brush border membrane
---	bud dilation
---	bud dilation involved in lung branching
---	bud dormancy process
---	bud elongation involved in lung branching
---	bud field specification
---	bud outgrowth involved in lung branching
---	bud scar accumulation
---	bud site selection/establishment of cell polarity (sensu Saccharomyces)
---	budding cell apical bud growth
---	budding cell bud growth
---	budding cell isotropic bud growth
---	bulbus arteriosus development
---	bulbus arteriosus formation
---	bulbus arteriosus morphogenesis
---	bursa of Fabricius development
---	bursicon neuropeptide hormone complex
---	butanal dehydrogenase activity
---	butane monooxygenase activity
---	butane-1,4-diamine:2-oxoglutarate aminotransferase activity
---	butanediol biosynthetic process
---	butanediol catabolic process
---	butanediol metabolic process
---	butanoyltransferase activity
---	butirosin biosynthetic process
---	butirosin catabolic process
---	butirosin metabolic process
---	butyrate biosynthetic process
---	butyrate catabolic process
---	butyrate kinase activity
---	butyrate metabolic process
---	butyrate-CoA ligase activity
---	butyrate-acetoacetate CoA-transferase activity
---	butyrolactone hydrolase activity
---	butyryl-CoA 2-C-propionyltransferase activity
---	butyryl-CoA biosynthetic process
---	butyryl-CoA biosynthetic process from acetyl-CoA
---	butyryl-CoA catabolic process
---	butyryl-CoA catabolic process to butanol
---	butyryl-CoA catabolic process to butyrate
---	butyryl-CoA dehydrogenase activity
---	cADPR-sensitive calcium-release channel activity
---	cAMP binding
---	cAMP generating peptide activity
---	cAMP receptor activity
---	cAMP response element binding
---	cAMP response element binding protein binding
---	cAMP-dependent protein kinase complex
---	cAMP-dependent protein kinase inhibitor activity
---	cAMP-dependent protein kinase regulator activity
---	cGMP binding
---	cGMP biosynthetic process
---	cGMP catabolic process
---	cGMP metabolic process
---	cGMP transport
---	cGMP-inhibited cyclic-nucleotide phosphodiesterase activity
---	cGMP-mediated signaling
---	cGMP-stimulated cyclic-nucleotide phosphodiesterase activity
---	caa3-type cytochrome c oxidase
---	cadaverine aminopropyltransferase activity
---	cadaverine transmembrane transporter activity
---	cadaverine transport
---	cadherin binding
---	cadinene biosynthetic process
---	cadinene catabolic process
---	cadinene metabolic process
---	cadmium ion binding
---	cadmium ion regulated sequence-specific DNA binding bacterial-type RNA polymerase transcription factor activity involved in negative regulation of transcription
---	cadmium ion sensor activity
---	cadmium ion transmembrane transporter activity
---	cadmium-exporting ATPase activity
---	cadmium-transporting ATPase activity
---	caffeate 3,4-dioxygenase activity
---	caffeate O-methyltransferase activity
---	caffeine oxidase activity
---	caffeoyl CoA:S-adenosyl-L-methionine O-methyltransferase activity
---	caffeoyl-CoA O-methyltransferase activity
---	caffeoyl-CoA: alcohol caffeoyl transferase activity
---	calcidiol 1-monooxygenase activity
---	calcidiol binding
---	calcineurin complex
---	calcineurin-NFAT signaling cascade
---	calcitonin binding
---	calcitonin gene-related polypeptide receptor activity
---	calcitonin receptor activity
---	calcitonin receptor binding
---	calcitriol binding
---	calcitriol biosynthetic process from calciol
---	calcitriol receptor activity
---	calcium activated cation channel activity
---	calcium channel activity
---	calcium channel complex
---	calcium channel inhibitor activity
---	calcium channel regulator activity
---	calcium ion binding
---	calcium ion export
---	calcium ion export from cell
---	calcium ion import into cell
---	calcium ion import into cytosol
---	calcium ion import into mitochondrion
---	calcium ion import into sarcoplasmic reticulum
---	calcium ion storage activity
---	calcium ion transmembrane import into cytosol
---	calcium ion transmembrane transporter activity
---	calcium ion-transporting ATPase complex
---	calcium oxalate binding
---	calcium sensitive guanylate cyclase activator activity
---	calcium, potassium:sodium antiporter activity
---	calcium- and calmodulin-dependent protein kinase complex
---	calcium- and calmodulin-regulated 3',5'-cyclic-GMP phosphodiesterase activity
---	calcium- and calmodulin-responsive adenylate cyclase activity
---	calcium-activated potassium channel activity
---	calcium-dependent ATPase activity
---	calcium-dependent cell adhesion molecule activity
---	calcium-dependent cysteine-type endopeptidase activity
---	calcium-dependent cysteine-type endopeptidase inhibitor activity
---	calcium-dependent cytosolic phospholipase A2 activity
---	calcium-dependent phospholipase A2 activity
---	calcium-dependent phospholipase C activity
---	calcium-dependent phospholipid binding
---	calcium-dependent protein binding
---	calcium-dependent protein kinase inhibitor activity
---	calcium-dependent protein kinase regulator activity
---	calcium-dependent protein serine/threonine kinase activity
---	calcium-dependent protein serine/threonine phosphatase activity
---	calcium-dependent protein serine/threonine phosphatase regulator activity
---	calcium-dependent secreted phospholipase A2 activity
---	calcium-dependent self proteolysis
---	calcium-independent cell adhesion molecule activity
---	calcium-independent cytosolic phospholipase A2 activity
---	calcium-independent phospholipase A2 activity
---	calcium-induced calcium release activity
---	calcium-release channel activity
---	calcium-transporting ATPase activity
---	calcium-transporting ATPase activity involved in regulation of cardiac muscle cell membrane potential
---	calcium:cation antiporter activity
---	calcium:hydrogen antiporter activity
---	calcium:sodium antiporter activity
---	calcium:sodium antiporter activity involved in regulation of cardiac muscle cell membrane potential
---	caldesmon kinase activity
---	caldesmon-phosphatase activity
---	callose deposition in phloem sieve plate
---	callose localization
---	callus formation
---	calmodulin binding
---	calmodulin inhibitor activity
---	calmodulin-dependent cyclic-nucleotide phosphodiesterase activity
---	calmodulin-dependent protein phosphatase activity
---	calmodulin-lysine N-methyltransferase activity
---	calpain inhibitor activity
---	calyx of Held
---	camalexin binding
---	camalexin biosynthetic process
---	camalexin metabolic process
---	camelliol C synthase activity
---	camera-type eye development
---	camera-type eye morphogenesis
---	camera-type eye photoreceptor cell differentiation
---	camera-type eye photoreceptor cell fate commitment
---	camphor 1,2-monooxygenase activity
---	camphor 5-monooxygenase activity
---	canalicular bile acid transmembrane transporter activity
---	candelabrum cell differentiation
---	candicidin biosynthetic process
---	candicidin catabolic process
---	candicidin metabolic process
---	cannabinoid biosynthetic process
---	cannabinoid receptor activity
---	cannabinoid receptor binding
---	canonical holin activity
---	canthaxanthin 3-hydroxylase activity
---	cap mRNA methylation
---	cap snatching
---	cap-dependent translational initiation
---	cap-independent translational initiation
---	cap1 mRNA methylation
---	cap2 mRNA methylation
---	capitate projection
---	caprolactam catabolic process
---	caprolactam metabolic process
---	capsanthin biosynthetic process
---	capsanthin catabolic process
---	capsanthin metabolic process
---	capsanthin synthase activity
---	capsanthin/capsorubin synthase activity
---	capsomere
---	capsorubin biosynthetic process
---	capsorubin catabolic process
---	capsorubin metabolic process
---	capsorubin synthase activity
---	capsular polysaccharide transmembrane transporter activity
---	capsular polysaccharide transport
---	capsular-polysaccharide endo-1,3-alpha-galactosidase activity
---	capsular-polysaccharide-transporting ATPase activity
---	capsule
---	capsule organization
---	capsule poly-gamma-glutamate biosynthetic process
---	capsule polysaccharide biosynthetic process
---	carbamate kinase activity
---	carbamate resistance
---	carbamate susceptibility/resistance
---	carbamoyl phosphate biosynthetic process
---	carbamoyl phosphate catabolic process
---	carbamoyl phosphate metabolic process
---	carbamoyl phosphate-ADP transphosphorylation
---	carbamoyl-phosphate synthase (ammonia) activity
---	carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity
---	carbamoyl-phosphate synthase activity
---	carbamoyl-phosphate synthase complex
---	carbamoyl-serine ammonia-lyase activity
---	carbapenem biosynthetic process
---	carbapenem catabolic process
---	carbapenem metabolic process
---	carbazole 1,9a-dioxygenase activity
---	carbazole biosynthetic process
---	carbazole catabolic process
---	carbazole metabolic process
---	carbohydrate binding
---	carbohydrate derivative binding
---	carbohydrate derivative transporter activity
---	carbohydrate kinase activity
---	carbohydrate phosphatase activity
---	carbohydrate response element binding
---	carbohydrate transmembrane transporter activity
---	carbohydrate transporter activity
---	carbohydrate-exporting ATPase activity
---	carbohydrate-importing ATPase activity
---	carbohydrate-transporting ATPase activity
---	carbon catabolite activation of transcription
---	carbon catabolite regulation of transcription
---	carbon catabolite repression of transcription
---	carbon dioxide transmembrane transport
---	carbon dioxide transmembrane transporter activity
---	carbon dioxide transport
---	carbon disulfide oxygenase activity
---	carbon fixation
---	carbon fixation by 3-hydroxypropionate cycle
---	carbon monoxide binding
---	carbon monoxide sensor activity
---	carbon phosphorus lyase activity
---	carbon tetrachloride catabolic process
---	carbon tetrachloride metabolic process
---	carbon utilization
---	carbon-carbon lyase activity
---	carbon-halide lyase activity
---	carbon-monoxide dehydrogenase (acceptor) activity
---	carbon-monoxide dehydrogenase (ferredoxin) activity
---	carbon-monoxide oxygenase activity
---	carbon-nitrogen ligase activity, with glutamine as amido-N-donor
---	carbon-nitrogen lyase activity
---	carbon-oxygen lyase activity
---	carbon-oxygen lyase activity, acting on phosphates
---	carbon-oxygen lyase activity, acting on polysaccharides
---	carbon-sulfur lyase activity
---	carbonate dehydratase activity
---	carbonyl cyanide m-chlorophenylhydrazone transport
---	carbonyl cyanide m-chlorophenylhydrazone transporter activity
---	carbonyl cyanide m-chlorophenylhydrazone/nalidixic acid/organomercurials:hydrogen antiporter activity
---	carbonyl reductase (NADPH) activity
---	carbonyl sulfide nitrogenase activity
---	carboxy-cis,cis-muconate cyclase activity
---	carboxy-lyase activity
---	carboxy-terminal domain protein kinase complex
---	carboxyl- or carbamoyltransferase activity
---	carboxyl-O-methyltransferase activity
---	carboxylate reductase activity
---	carboxylic acid binding
---	carboxylic acid biosynthetic process
---	carboxylic acid catabolic process
---	carboxylic acid metabolic process
---	carboxylic acid transmembrane transporter activity
---	carboxylic acid transport
---	carboxylic acid-transporting ATPase activity
---	carboxylic ester hydrolase activity
---	carboxymethylenebutenolidase activity
---	carboxymethylhydantoinase activity
---	carboxymethyloxysuccinate lyase activity
---	carboxypeptidase A activity
---	carboxypeptidase A inhibitor activity
---	carboxypeptidase B activity
---	carboxypeptidase C activity
---	carboxypeptidase D activity
---	carboxypeptidase E activity
---	carboxypeptidase activity
---	carboxysome
---	carboxyvinyl-carboxyphosphonate phosphorylmutase activity
---	cardiac myofibril
---	cardiolipin binding
---	cardiolipin hydrolase activity
---	cardiolipin synthase activity
---	cardiovascular system development
---	cargo loading into COPII-coated vesicle
---	cargo loading into clathrin-coated vesicle
---	cargo loading into clathrin-coated vesicle, AP-1-mediated
---	cargo loading into clathrin-coated vesicle, AP-3-mediated
---	cargo loading into vesicle
---	cargo receptor activity
---	carnitinamidase activity
---	carnitine 3-dehydrogenase activity
---	carnitine O-acetyltransferase activity
---	carnitine O-acyltransferase activity
---	carnitine O-octanoyltransferase activity
---	carnitine O-palmitoyltransferase activity
---	carnitine decarboxylase activity
---	carnitine dehydratase activity
---	carnitine racemase activity
---	carnitine transmembrane transport
---	carnitine transmembrane transporter activity
---	carnitine-CoA ligase activity
---	carnitine:acyl carnitine antiporter activity
---	carnosine N-methyltransferase activity
---	carnosine biosynthetic process
---	carnosine metabolic process
---	carnosine synthase activity
---	carotene 7,8-desaturase activity
---	carotene beta-ring hydroxylase activity
---	carotene biosynthetic process
---	carotene catabolic process
---	carotene epsilon hydroxylase activity
---	carotene metabolic process
---	carotenoid biosynthetic process
---	carotenoid catabolic process
---	carotenoid dioxygenase activity
---	carotenoid isomerase activity
---	carotenoid metabolic process
---	carotenoid transport
---	carotenoid vesicle
---	carotid body glomus cell differentiation
---	carpel development
---	carpel formation
---	carpel morphogenesis
---	carpel structural organization
---	cartilage homeostasis
---	carveol dehydrogenase activity
---	carvone reductase activity
---	casbene synthase activity
---	casein kinase I activity
---	casein kinase activity
---	caspase activity
---	caspase complex
---	caspase-1 activity
---	caspase-10 activity
---	caspase-2 activity
---	caspase-3 activity
---	caspase-4 activity
---	caspase-5 activity
---	caspase-6 activity
---	caspase-7 activity
---	caspase-8 activity
---	caspase-9 activity
---	caste determination
---	caste determination, influence by environmental factors
---	caste determination, influence by genetic factors
---	catabolic process
---	catabolism by organism of carbohydrate in other organism involved in symbiotic interaction
---	catabolism by organism of macromolecule in other organism involved in symbiotic interaction
---	catabolism by organism of protein in other organism involved in symbiotic interaction
---	catabolism by organism of xylan in other organism involved in symbiotic interaction
---	catabolism of substance in other organism involved in symbiotic interaction
---	catagen
---	catalase activity
---	catalase reaction
---	catalysis of free radical formation
---	catalytic activity
---	catalytic complex
---	catalytic step 1 spliceosome
---	catalytic step 2 spliceosome
---	catechin binding
---	catechol 1,2-dioxygenase activity
---	catechol 2,3-dioxygenase activity
---	catechol O-methyltransferase activity
---	catechol catabolic process, meta-cleavage
---	catechol catabolic process, ortho-cleavage
---	catechol dioxygenase activity
---	catechol oxidase (dimerizing) activity
---	catechol oxidase activity
---	catechol-containing compound biosynthetic process
---	catechol-containing compound catabolic process
---	catechol-containing compound metabolic process
---	catecholamine binding
---	catecholamine uptake
---	catenin complex
---	catenin import into nucleus
---	catenin-TCF7L2 complex
---	cathepsin B activity
---	cathepsin D activity
---	cathepsin E activity
---	cathepsin F activity
---	cathepsin G activity
---	cathepsin H activity
---	cathepsin K activity
---	cathepsin L activity
---	cathepsin S activity
---	cation binding
---	cation channel activity
---	cation channel complex
---	cation efflux transmembrane transporter activity
---	cation homeostasis
---	cation transmembrane transporter activity
---	cation transport
---	cation-transporting ATPase activity
---	cation-transporting ATPase complex
---	cation:amino acid symporter activity
---	cation:cation antiporter activity
---	cation:chloride symporter activity
---	cation:sugar symporter activity
---	cationic amino acid transmembrane transporter activity
---	caudal fin development
---	caudal fin morphogenesis
---	caudate nucleus development
---	caveola
---	caveola assembly
---	caveolar macromolecular signaling complex
---	caveolin-mediated endocytosis
---	cbb3-type cytochrome c oxidase
---	cell
---	cell activation
---	cell adhesion molecule activity
---	cell adhesion molecule binding
---	cell adhesion receptor activity
---	cell adhesion receptor inhibitor activity
---	cell adhesion receptor regulator activity
---	cell adhesive protein binding involved in AV node cell-bundle of His cell communication
---	cell adhesive protein binding involved in Purkinje myocyte-ventricular cardiac muscle cell communication
---	cell adhesive protein binding involved in SA cardiac muscle cell-atrial cardiac muscle cell communication
---	cell adhesive protein binding involved in atrial cardiac muscle cell-AV node cell communication
---	cell adhesive protein binding involved in bundle of His cell-Purkinje myocyte communication
---	cell body
---	cell body fiber
---	cell body membrane
---	cell budding
---	cell communication
---	cell communication by chemical coupling
---	cell communication by electrical coupling
---	cell competition in a multicellular organism
---	cell cortex
---	cell cortex of cell tip
---	cell cortex part
---	cell cycle DNA replication
---	cell cycle arrest in response to DNA damage stimulus
---	cell cycle phase transition
---	cell cycle regulator
---	cell death
---	cell division
---	cell division site
---	cell division site part
---	cell elongation involved in imaginal disc-derived wing morphogenesis
---	cell envelope
---	cell envelope Sec protein transport complex
---	cell envelope organization
---	cell fraction
---	cell gliding
---	cell growth
---	cell hair
---	cell junction
---	cell killing
---	cell leading edge
---	cell migration
---	cell motility
---	cell outer membrane
---	cell part
---	cell part morphogenesis
---	cell periphery
---	cell plate
---	cell pole
---	cell projection
---	cell projection assembly
---	cell projection cytoplasm
---	cell projection membrane
---	cell projection morphogenesis
---	cell projection organization
---	cell projection part
---	cell proliferation
---	cell rearrangement involved in Malpighian tubule morphogenesis
---	cell recognition
---	cell redox homeostasis
---	cell septum
---	cell septum assembly
---	cell septum edging
---	cell septum edging catabolic process
---	cell septum part
---	cell septum surface
---	cell size control checkpoint
---	cell surface
---	cell surface adhesin-mediated gliding motility
---	cell surface antigen
---	cell surface antigen activity, host-interacting
---	cell surface bile acid receptor signaling pathway
---	cell surface binding
---	cell surface pattern recognition receptor signaling pathway
---	cell surface receptor signaling pathway
---	cell surface receptor signaling pathway involved in heart development
---	cell swimming
---	cell tip
---	cell tip growth
---	cell trailing edge
---	cell trailing edge membrane
---	cell volume homeostasis
---	cell wall
---	cell wall inner membrane
---	cell wall inner membrane
---	cell wall part
---	cell wall polysaccharide catabolic process involved in abscission
---	cell wall polysaccharide catabolic process involved in lateral root development
---	cell wall-bounded periplasmic space
---	cell-abiotic substrate adhesion
---	cell-cell adherens junction
---	cell-cell contact zone
---	cell-cell junction
---	cell-cell signaling
---	cell-cell signaling involved in cell-cell junction organization
---	cell-substrate adherens junction
---	cell-substrate junction
---	cellobiose binding
---	cellobiose dehydrogenase (acceptor) activity
---	cellobiose epimerase activity
---	cellobiose glucosidase activity
---	cellobiose phosphorylase activity
---	cellobiose transmembrane transporter activity
---	cellodextrin binding
---	cellodextrin phosphorylase activity
---	cellooligosaccharide binding
---	cellopentaose binding
---	cellotetraose binding
---	cellotriose binding
---	cellubrevin-VAMP4-endobrevin-syntaxin-6 complex
---	cellubrevin-VAMP4-syntaxin-16 complex
---	cellular abscisic acid homeostasis
---	cellular acyl-CoA homeostasis
---	cellular birth scar
---	cellular bud
---	cellular bud membrane
---	cellular bud neck
---	cellular bud neck contractile ring
---	cellular bud neck polarisome
---	cellular bud neck septin collar
---	cellular bud neck septin ring
---	cellular bud neck split septin rings
---	cellular bud scar
---	cellular bud tip
---	cellular bud tip polarisome
---	cellular creatinine homeostasis
---	cellular defense response
---	cellular extravasation
---	cellular heat acclimation
---	cellular homeostasis
---	cellular lipid biosynthetic process
---	cellular metabolic compound salvage
---	cellular metabolic process
---	cellular metal ion homeostasis
---	cellular organohalogen metabolic process
---	cellular pigment accumulation
---	cellular pigmentation
---	cellular process
---	cellular protein catabolic process
---	cellular respiration
---	cellular response to 1-aminocyclopropane-1-carboxylic acid
---	cellular response to 4-nitroquinoline N-oxide
---	cellular response to ATP
---	cellular response to CCCP
---	cellular response to GW 7647
---	cellular response to Gentian violet
---	cellular response to L-ascorbic acid
---	cellular response to L-canavanine
---	cellular response to L-cysteine
---	cellular response to L-thialysine
---	cellular response to N-acetyl-D-glucosamine
---	cellular response to N-phenylthiourea
---	cellular response to UV
---	cellular response to UV-A
---	cellular response to UV-B
---	cellular response to UV-C
---	cellular response to X-ray
---	cellular response to abiotic stimulus
